id,x,y,z,r
72331,-34961,-73295,33.8,   
72332,-21400,-69765,46.6,   
72333,-18627,-70159,60.9,   
72334,-21444,-67619,202.4,   
72335,-23732,-70614,46.8,   
72336,-29873,-72053,29.8,   
72337,-32066,-71396,37.6,   
72338,-31994,-71633,35.1,   
72339,-20618,-69660,91.3,   
72340,-21535,-68359,146.2,   
72341,-33969,-70856,70.5,   
72342,-29882,-72020,40.1,   
72343,-33984,-72461,20.1,   
72344,-22149,-70360,40.1,   
72345,-22563,-70368,36.0,   
72346,-21960,-68453,108.7,   
72347,-30718,-71687,33.3,   
72348,-22969,-66890,266.0,   
72349,-33735,-72576,34.5,   
72350,-20853,-69111,102.7,   
72351,-21092,-68793,119.2,   
72352,-30045,-71595,29.5,   
72353,-18146,-69607,104.0,   
72354,-34550,-73839,27.9,   
72355,-20427,-68129,173.7,   
72356,-30898,-71692,33.3,   
72357,-23071,-67037,252.4,   
72358,-32633,-70041,135.0,   
72359,-24135,-67517,215.1,   
72360,-29023,-69603,119.1,   
72361,-20755,-69162,104.0,   
72362,-22469,-68509,133.5,   
72363,-21416,-69774,38.3,   
72364,-30026,-71864,17.1,   
72365,-29962,-71411,43.3,   
72366,-19906,-69175,97.3,   
72367,-30695,-71288,37.4,   
72368,-21421,-68736,106.6,   
72369,-28237,-69281,141.2,   
72370,-21023,-68986,107.4,   
72371,-31501,-71660,42.2,   
72372,-21398,-69081,105.1,   
72373,-21650,-70303,33.3,   
72374,-21123,-68948,110.6,   
72375,-24236,-67494,198.8,   
72376,-20386,-69008,96.5,   
72377,-22831,-69099,94.7,   
72378,-19336,-69350,110.2,   
72379,-32717,-70881,85.5,   
72380,-27605,-69187,122.9,   
72381,-36539,-71715,109.7,   
72382,-31535,-71838,30.9,   
72383,-21079,-68975,108.6,   
72384,-20518,-69099,91.5,   
72385,-34174,-71336,66.1,   
72386,-32158,-71916,39.4,   
72387,-28585,-69387,125.0,   
72388,-22640,-67691,206.4,   
72389,-31155,-71793,25.1,   
72390,-42798,-74228,40.3,   
72391,-24206,-67498,220.5,   
72392,-35064,-71003,95.2,   
72393,-22961,-68314,154.2,   
72394,-35096,-71075,91.8,   
72395,-35003,-71055,89.3,   
72396,-35110,-70978,97.8,   
72397,-34997,-71004,88.9,   
72398,-21099,-68718,110.4,   
72399,-22765,-68857,104.3,   
72400,-26889,-71071,15.0,   
72401,-35038,-71001,92.8,   
72402,-35067,-71031,93.0,   
72403,-24011,-67120,237.4,   
72404,-39729,-73817,11.3,   
72405,-21156,-68734,112.2,   
72406,-29695,-70162,114.6,   
72407,-31720,-71882,51.7,   
72408,-22228,-68607,111.3,   
72409,-34995,-70977,92.5,   
72410,-30956,-71281,45.5,   
72411,-24081,-67243,243.7,   
72412,-35009,-70989,97.9,   
72413,-22990,-68815,96.1,   
72414,-21906,-68757,120.5,   
72415,-30431,-71629,31.4,   
72416,-34979,-71083,91.1,   
72417,-34968,-71071,92.7,   
72418,-22330,-68760,123.5,   
72419,-32713,-71880,15.0,   
72420,-30656,-71584,23.3,   
72421,-23016,-67065,262.4,   
72422,-20561,-69908,79.9,   
72423,-30446,-71681,31.5,   
72424,-27850,-66864,137.3,   
72425,-20522,-68862,106.6,   
72426,-21230,-68859,111.2,   
72427,-32181,-71894,39.0,   
72428,-32183,-71786,36.3,   
72429,-32154,-71700,15.7,   
72430,-32070,-71608,38.2,   
72431,-33898,-71227,57.7,   
72432,-30414,-71501,17.9,   
72433,-21932,-68533,119.5,   
72434,-22693,-68607,98.5,   
72435,-20996,-68887,107.7,   
72436,-31846,-71634,33.8,   
72437,-20225,-69284,84.6,   
72438,-28117,-70706,54.2,   
72439,-22985,-67091,238.0,   
72440,-22023,-68552,127.6,   
72441,-32253,-71787,30.6,   
72442,-32803,-71147,56.7,   
72443,-23729,-67255,215.0,   
72444,-24077,-67575,212.9,   
72445,-22334,-68570,108.8,   
72446,-32570,-71635,33.7,   
72447,-29094,-70580,72.6,   
72448,-23340,-68787,95.9,   
72449,-22320,-68627,111.2,   
72450,-24604,-70277,30.1,   
72451,-23055,-67129,167.3,   
72452,-36624,-73732,14.9,   
72453,-36698,-73519,21.0,   
72454,-36704,-73589,9.9,   
72455,-36591,-73676,19.2,   
72456,-36663,-73610,26.9,   
72457,-36650,-73572,10.4,   
72458,-36605,-73648,20.0,   
72459,-20885,-69151,109.3,   
72460,-36563,-73463,17.6,   
72461,-22503,-70357,29.9,   
72462,-36669,-73553,14.3,   
72463,-36593,-73527,20.0,   
72464,-34607,-71445,69.0,   
72465,-36207,-73766,26.8,   
72466,-25432,-70035,56.8,   
72467,-36668,-73415,24.1,   
72468,-36593,-73524,21.0,   
72469,-38454,-74170,15.0,   
72470,-20749,-68880,103.0,   
72471,-20221,-70066,12.9,   
72472,-18531,-70488,46.7,   
72473,-18594,-70384,46.2,   
72474,-23980,-67707,245.0,   
72475,-21593,-68312,140.5,   
72476,-33422,-72336,38.5,   
72477,-36548,-73543,12.3,   
72478,-22366,-70711,31.4,   
72479,-21179,-68690,114.5,   
72480,-18910,-69881,54.7,   
72481,-21818,-70160,47.7,   
72482,-20742,-70714,43.6,   
72483,-24010,-67199,222.4,   
72484,-30421,-71228,54.3,   
72485,-36569,-73580,20.5,   
72486,-36579,-73550,28.3,   
72487,-18254,-69437,113.1,   
72488,-34422,-70700,107.6,   
72489,-21867,-68563,118.0,   
72490,-20897,-69091,105.0,   
72491,-37609,-72333,89.2,   
72492,-19447,-69566,85.1,   
72493,-29681,-71242,54.3,   
72494,-26572,-70055,82.6,   
72495,-23441,-70782,37.9,   
72496,-21673,-68669,116.7,   
72497,-20816,-68921,104.2,   
72498,-36910,-71236,161.6,   
72499,-35051,-71068,90.1,   
72500,-23139,-67139,251.2,   
72501,-33349,-70483,97.7,   
72502,-22705,-66953,303.4,   
72503,-35495,-71387,89.9,   
72504,-31776,-72004,40.0,   
72505,-21121,-68797,113.6,   
72506,-19129,-69418,96.4,   
72507,-19110,-69409,95.1,   
72508,-20407,-68896,99.1,   
72509,-24597,-69927,74.7,   
72510,-23894,-67341,226.5,   
72511,-22300,-67612,198.4,   
72512,-21635,-68528,109.0,   
72513,-22744,-68858,91.8,   
72514,-32142,-71740,18.7,   
72515,-20593,-69018,107.6,   
72516,-31755,-71945,35.1,   
72517,-30198,-71950,33.4,   
72518,-31495,-69164,153.9,   
72519,-23221,-71316,29.4,   
72520,-30609,-71294,46.5,   
72521,-21757,-68655,101.2,   
72522,-30731,-71900,31.2,   
72523,-21185,-67729,190.7,   
72524,-35020,-71009,89.2,   
72525,-31519,-71742,35.9,   
72526,-24394,-69086,111.3,   
72527,-35348,-73369,35.3,   
72528,-31546,-71719,31.1,   
72529,-21664,-68402,119.7,   
72530,-33671,-70242,118.2,   
72531,-33442,-70503,100.2,   
72532,-20435,-68990,97.7,   
72533,-24115,-67475,217.3,   
72534,-35467,-71381,93.2,   
72535,-21770,-68415,119.9,   
72536,-35333,-70839,98.9,   
72537,-22659,-66790,300.2,   
72538,-30383,-71294,50.1,   
72539,-24152,-67363,237.7,   
72540,-28557,-71304,29.5,   
72541,-23278,-67082,237.1,   
72542,-32631,-71605,37.7,   
72543,-21128,-69744,47.2,   
72544,-31973,-71512,40.1,   
72545,-21300,-68600,123.3,   
72546,-20643,-68837,101.2,   
72547,-36317,-71096,150.4,   
72548,-23333,-68919,118.1,   
72549,-34915,-72175,32.7,   
72550,-21519,-68394,132.2,   
72551,-22628,-67946,195.5,   
72552,-30369,-72082,14.6,   
72553,-20380,-68883,99.9,   
72554,-21206,-68522,128.5,   
72555,-30266,-71496,16.2,   
72556,-20144,-69017,101.3,   
72557,-20891,-69096,106.9,   
72558,-32499,-71754,33.7,   
72559,-44935,-73825,19.4,   
72560,-22791,-69823,58.2,   
72561,-21498,-68454,123.8,   
72562,-38177,-74058,8.7,   
72563,-31904,-71514,58.4,   
72564,-29866,-71630,31.6,   
72565,-19472,-70692,34.6,   
72566,-21772,-68492,126.8,   
72567,-20043,-68168,179.6,   
72568,-29257,-67903,140.0,   
72569,-28883,-71380,30.6,   
72570,-28850,-71340,38.5,   
72571,-31708,-71354,45.6,   
72572,-32080,-68688,191.3,   
72573,-21070,-69037,107.9,   
72574,-19936,-69134,97.7,   
72575,-32021,-71652,34.2,   
72576,-30087,-71166,46.0,   
72577,-25292,-70868,36.4,   
72578,-24115,-67158,212.9,   
72579,-18587,-70414,40.3,   
72580,-30732,-71311,44.9,   
72581,-31261,-69865,134.7,   
72582,-29954,-71932,43.6,   
72583,-31483,-71729,36.4,   
72584,-28856,-71386,39.0,   
72585,-27215,-69875,104.0,   
72586,-38523,-74230,3.5,   
72587,-28881,-71387,38.4,   
72588,-28894,-71503,37.6,   
72589,-30031,-71665,34.0,   
72590,-30031,-71537,38.9,   
72591,-20369,-68840,103.2,   
72592,-20218,-69164,95.3,   
72593,-21203,-68892,103.6,   
72594,-33999,-72955,9.8,   
72595,-27931,-71124,19.2,   
72596,-30623,-71324,48.1,   
72597,-20107,-69019,103.8,   
72598,-45892,-72966,15.1,   
72599,-21087,-68405,138.0,   
72600,-30685,-71376,47.7,   
72601,-27973,-71073,24.9,   
72602,-37076,-70996,160.4,   
72603,-21147,-69967,49.3,   
72604,-36548,-73556,25.1,   
72605,-18991,-69715,83.3,   
72606,-21360,-68649,110.0,   
72607,-21956,-68573,102.4,   
72608,-30738,-71405,45.7,   
72609,-30577,-71278,43.5,   
72610,-19538,-69274,101.2,   
72611,-18368,-69292,118.4,   
72612,-22676,-68684,110.4,   
72613,-20280,-68473,134.0,   
72614,-19664,-69337,94.6,   
72615,-18212,-69495,114.8,   
72616,-19924,-69112,95.0,   
72617,-20965,-68731,121.4,   
72618,-33551,-71918,25.1,   
72619,-23319,-70229,37.7,   
72620,-30601,-71169,53.7,   
72621,-17588,-69562,151.6,   
72622,-32372,-70985,78.6,   
72623,-21966,-68545,112.2,   
72624,-34601,-71398,72.4,   
72625,-21122,-68981,108.3,   
72626,-21573,-68627,108.9,   
72627,-33021,-71909,29.6,   
72628,-20778,-68848,103.6,   
72629,-32571,-71551,31.0,   
72630,-21267,-68421,136.6,   
72631,-24236,-67576,218.7,   
72632,-20289,-68699,115.7,   
72633,-24024,-67338,253.8,   
72634,-23902,-67372,220.1,   
72635,-30652,-71360,46.9,   
72636,-20777,-69167,108.8,   
72637,-29786,-71260,46.0,   
72638,-22547,-70229,40.5,   
72639,-21062,-68950,114.0,   
72640,-23996,-67147,241.4,   
72641,-31415,-71433,47.1,   
72642,-21117,-68322,137.4,   
72643,-32129,-71568,18.6,   
72644,-42632,-74259,34.5,   
72645,-30768,-71300,41.3,   
72646,-20962,-68890,106.2,   
72647,-28043,-70798,37.1,   
72648,-34958,-71089,94.4,   
72649,-31991,-71624,31.4,   
72650,-21290,-68884,117.4,   
72651,-19297,-70117,56.3,   
72652,-22693,-69815,67.4,   
72653,-21484,-68725,96.7,   
72654,-32855,-70326,107.8,   
72655,-22640,-68824,101.1,   
72656,-21285,-68954,100.4,   
72657,-27186,-70560,64.5,   
72658,-31504,-71804,28.5,   
72659,-28390,-70474,82.3,   
72660,-21911,-68469,116.7,   
72661,-24128,-67510,203.6,   
72662,-26317,-70695,34.5,   
72663,-23065,-68754,101.5,   
72664,-22151,-68742,122.6,   
72665,-35767,-71346,117.1,   
72666,-30632,-72128,31.2,   
72667,-20203,-68991,105.2,   
72668,-26623,-70867,42.0,   
72669,-24063,-67353,271.3,   
72670,-19657,-69908,56.3,   
72671,-33500,-72252,44.9,   
72672,-30068,-71596,41.2,   
72673,-20879,-68879,100.6,   
72674,-28365,-70631,55.8,   
72675,-24044,-67243,228.4,   
72676,-20735,-68861,97.8,   
72677,-21488,-70490,24.4,   
72678,-27615,-67792,157.6,   
72679,-20272,-69159,94.4,   
72680,-24047,-67240,245.0,   
72681,-21059,-68795,102.7,   
72682,-32955,-71211,55.3,   
72683,-21222,-68016,177.2,   
72684,-20739,-68900,100.5,   
72685,-21210,-67527,200.7,   
72686,-18095,-69850,96.0,   
72687,-21774,-68374,122.4,   
72688,-21450,-66924,247.3,   
72689,-31978,-71768,30.6,   
72690,-30352,-72157,33.8,   
72691,-28567,-71381,44.7,   
72692,-20655,-68863,102.0,   
72693,-31971,-71497,36.0,   
72694,-22820,-66542,287.1,   
72695,-18683,-69557,97.9,   
72696,-21085,-68449,131.5,   
72697,-31522,-71737,32.6,   
72698,-21086,-68577,120.6,   
72699,-30636,-71911,33.1,   
72700,-31523,-71448,77.2,   
72701,-20542,-69111,107.7,   
72702,-21208,-68640,119.4,   
72703,-24245,-67499,204.5,   
72704,-34805,-71577,61.5,   
72705,-31400,-72590,33.8,   
72706,-22240,-68659,114.9,   
72707,-27560,-69253,116.9,   
72708,-22223,-68960,103.0,   
72709,-21821,-68693,115.9,   
72710,-21224,-67674,197.8,   
72711,-22545,-69002,96.9,   
72712,-23847,-68560,119.9,   
72713,-32801,-70171,105.1,   
72714,-28186,-71657,31.8,   
72715,-20856,-69328,82.8,   
72716,-23981,-67147,222.4,   
72717,-21856,-68601,115.0,   
72718,-21673,-68665,125.4,   
72719,-20448,-69147,94.5,   
72720,-31505,-71618,30.1,   
72721,-24083,-67386,220.6,   
72722,-34370,-71201,72.9,   
72723,-21346,-68501,124.6,   
72724,-32068,-71502,71.0,   
72725,-32776,-70317,106.7,   
72726,-25498,-69977,92.4,   
72727,-21634,-68904,96.7,   
72728,-21575,-68843,94.1,   
72729,-18530,-70503,47.0,   
72730,-23223,-67180,215.0,   
72731,-24160,-69263,85.3,   
72732,-19369,-70778,33.0,   
72733,-31649,-68662,90.1,   
72734,-31585,-69164,185.3,   
72735,-19113,-71384,47.8,   
72736,-21152,-68512,132.3,   
72737,-37431,-73904,41.7,   
72738,-21963,-67447,212.2,   
72739,-31653,-69132,191.6,   
72740,-30700,-71644,30.9,   
72741,-30007,-71369,33.2,   
72742,-29191,-69713,125.4,   
72743,-28874,-71387,33.7,   
72744,-20862,-69078,108.7,   
72745,-31537,-69154,170.9,   
72746,-18751,-70489,46.6,   
72747,-20889,-69071,107.5,   
72748,-25701,-69118,107.2,   
72749,-21408,-68525,130.1,   
72750,-38168,-74023,30.2,   
72751,-23243,-69084,89.8,   
72752,-21052,-68777,104.5,   
72753,-30811,-71651,32.8,   
72754,-18818,-69453,102.0,   
72755,-38114,-73955,9.3,   
72756,-22906,-66765,244.9,   
72757,-23391,-67070,228.3,   
72758,-22891,-67624,210.0,   
72759,-22629,-70303,33.8,   
72760,-24034,-68705,110.6,   
72761,-22602,-70308,38.3,   
72762,-35115,-72738,12.2,   
72763,-21055,-68403,138.0,   
72764,-20300,-69246,92.9,   
72765,-18438,-69404,109.0,   
72766,-22665,-68917,97.9,   
72767,-20596,-68102,175.3,   
72768,-30448,-71552,26.2,   
72769,-17710,-69782,145.0,   
72770,-30193,-71528,10.0,   
72771,-24144,-67513,214.0,   
72772,-20257,-69087,95.4,   
72773,-25872,-71611,35.0,   
72774,-26037,-71743,24.5,   
72775,-22530,-70415,36.8,   
72776,-24195,-67501,199.0,   
72777,-22191,-68730,102.3,   
72778,-21779,-70395,20.0,   
72779,-20777,-69241,85.5,   
72780,-27958,-70995,34.5,   
72781,-21888,-68540,108.5,   
72782,-31359,-71761,34.3,   
72783,-21525,-68508,118.9,   
72784,-22912,-68907,99.9,   
72785,-33980,-71682,41.1,   
72786,-24087,-67303,230.0,   
72787,-21517,-68671,103.0,   
72788,-39839,-71722,134.0,   
72789,-24183,-67586,202.5,   
72790,-22352,-67550,185.6,   
72791,-22463,-68907,88.8,   
72792,-22051,-68804,99.8,   
72793,-19812,-69955,62.7,   
72794,-32676,-70053,111.9,   
72795,-30727,-71690,26.0,   
72796,-23891,-69083,95.9,   
72797,-30543,-71439,20.1,   
72798,-29939,-71386,48.4,   
72799,-22544,-68722,115.2,   
72800,-34989,-71075,96.5,   
72801,-22154,-68676,112.9,   
72802,-21576,-68566,106.9,   
72803,-22571,-68551,107.3,   
72804,-30648,-71742,34.2,   
72805,-19662,-70015,33.1,   
72806,-19953,-69157,95.7,   
72807,-20866,-68884,96.8,   
72808,-20810,-69016,90.7,   
72809,-31758,-71526,40.4,   
72810,-33723,-70314,106.4,   
72811,-21159,-68884,109.8,   
72812,-20013,-69062,102.4,   
72813,-30308,-71310,43.6,   
72814,-24617,-69144,108.0,   
72815,-29233,-70466,81.9,   
72816,-29703,-72007,31.6,   
72817,-18753,-69554,97.8,   
72818,-30522,-71183,54.9,   
72819,-22608,-68560,131.2,   
72820,-20858,-69120,106.5,   
72821,-31934,-70827,89.2,   
72822,-24172,-70584,51.0,   
72823,-31665,-68763,110.0,   
72824,-18381,-69287,123.1,   
72825,-30730,-71331,39.1,   
72826,-22216,-68758,117.8,   
72827,-38181,-74123,28.8,   
72828,-24199,-67527,199.7,   
72829,-30085,-71613,29.5,   
72830,-24514,-70488,48.0,   
72831,-20637,-70926,35.3,   
72832,-20634,-70652,61.2,   
72833,-24120,-67442,211.0,   
72834,-21102,-68813,111.5,   
72835,-30838,-70227,129.4,   
72836,-23035,-68333,117.8,   
72837,-28979,-71302,56.2,   
72838,-30629,-71235,44.6,   
72839,-30673,-71221,37.0,   
72840,-28915,-71648,42.2,   
72841,-24678,-69715,62.9,   
72842,-21628,-68352,130.9,   
72843,-21914,-68497,123.7,   
72844,-20064,-70385,35.5,   
72845,-22265,-67600,213.3,   
72846,-31781,-72022,40.8,   
72847,-31823,-71972,25.9,   
72848,-31862,-71844,25.3,   
72849,-30676,-71377,37.9,   
72850,-17762,-69688,148.6,   
72851,-17655,-69676,153.1,   
72852,-21275,-68633,125.0,   
72853,-36010,-72087,63.8,   
72854,-23000,-67049,259.8,   
72855,-25337,-69542,89.6,   
72856,-23983,-67448,215.0,   
72857,-34445,-71982,22.2,   
72858,-22471,-68533,115.1,   
72859,-21062,-68637,121.2,   
72860,-34497,-73729,27.4,   
72861,-34456,-72029,23.5,   
72862,-21575,-68316,138.4,   
72863,-23057,-68805,86.9,   
72864,-21613,-68498,123.2,   
72865,-30146,-71451,33.6,   
72866,-22601,-68691,105.1,   
72867,-21355,-68615,115.7,   
72868,-30642,-71673,30.3,   
72869,-29438,-69864,137.2,   
72870,-20806,-68977,103.3,   
72871,-22203,-68639,114.2,   
72872,-21314,-68717,120.8,   
72873,-30001,-72917,33.6,   
72874,-18440,-69531,124.8,   
72875,-24616,-70443,52.9,   
72876,-30390,-72207,40.6,   
72877,-32203,-71778,32.3,   
72878,-21156,-68496,138.1,   
72879,-21027,-68942,104.3,   
72880,-30376,-72249,33.8,   
72881,-30391,-72200,35.9,   
72882,-27935,-69233,120.2,   
72883,-31861,-70053,141.8,   
72884,-33849,-72037,43.0,   
72885,-21100,-68612,128.3,   
72886,-19772,-69638,101.7,   
72887,-20645,-70947,19.1,   
72888,-21931,-68562,128.1,   
72889,-21173,-68863,113.1,   
72890,-31886,-70386,118.7,   
72891,-29742,-71315,49.7,   
72892,-21131,-67483,193.3,   
72893,-21247,-70529,11.3,   
72894,-23472,-68082,140.9,   
72895,-32151,-71772,25.1,   
72896,-19683,-70024,54.6,   
72897,-24194,-67486,189.9,   
72898,-22069,-67635,222.4,   
72899,-18236,-69286,120.7,   
72900,-24176,-67657,221.9,   
72901,-31594,-71464,45.1,   
72902,-20789,-69098,103.6,   
72903,-18504,-70973,35.1,   
72904,-21523,-68701,107.5,   
72905,-21561,-68295,135.8,   
72906,-31186,-69286,168.4,   
72907,-24086,-67202,217.3,   
72908,-31403,-71881,30.2,   
72909,-31378,-71799,29.6,   
72910,-35714,-73806,21.4,   
72911,-31564,-71817,25.0,   
72912,-32105,-71580,38.9,   
72913,-19924,-69898,65.3,   
72914,-31722,-71944,37.5,   
72915,-29699,-71295,50.2,   
72916,-34553,-71831,9.8,   
72917,-23225,-69157,89.0,   
72918,-21093,-68964,107.5,   
72919,-28001,-71036,31.2,   
72920,-18661,-70751,25.7,   
72921,-27955,-71086,26.7,   
72922,-20178,-69094,91.5,   
72923,-21172,-70109,40.3,   
72924,-30726,-71796,32.0,   
72925,-32403,-70296,100.0,   
72926,-32381,-70309,101.6,   
72927,-24311,-67567,221.8,   
72928,-31973,-70938,86.6,   
72929,-29821,-72038,39.8,   
72930,-22362,-68938,98.5,   
72931,-35749,-72807,19.3,   
72932,-29980,-71986,39.7,   
72933,-23371,-66981,244.6,   
72934,-29750,-72070,19.9,   
72935,-33847,-70445,99.4,   
72936,-17825,-69630,180.0,   
72937,-32854,-71227,45.1,   
72938,-21553,-67138,270.2,   
72939,-31722,-72035,31.4,   
72940,-31617,-71497,45.1,   
72941,-21161,-68683,114.1,   
72942,-30348,-71635,29.3,   
72943,-31466,-71589,43.1,   
72944,-33693,-70219,127.8,   
72945,-34984,-71057,93.5,   
72946,-21072,-68697,112.4,   
72947,-29973,-71925,32.1,   
72948,-21659,-68408,123.1,   
72949,-30005,-71854,34.8,   
72950,-22429,-68672,107.3,   
72951,-34688,-71071,93.5,   
72952,-32675,-71525,29.5,   
72953,-27127,-71238,22.7,   
72954,-21068,-68427,134.8,   
72955,-28752,-70542,95.9,   
72956,-22974,-69092,101.4,   
72957,-27127,-71227,15.0,   
72958,-30014,-71885,29.5,   
72959,-17816,-69548,146.1,   
72960,-22518,-68509,111.5,   
72961,-28744,-70219,105.1,   
72962,-21631,-68324,125.7,   
72963,-27128,-71244,26.1,   
72964,-21258,-68759,127.8,   
72965,-27127,-71277,15.0,   
72966,-27109,-71241,37.5,   
72967,-31562,-71490,50.1,   
72968,-34124,-71299,55.5,   
72969,-19379,-69532,90.7,   
72970,-21609,-68954,92.3,   
72971,-21177,-68742,110.0,   
72972,-29690,-71883,32.2,   
72973,-30386,-72071,20.8,   
72974,-19977,-69244,91.2,   
72975,-32388,-71823,22.1,   
72976,-33257,-70443,102.4,   
72977,-33946,-73378,17.6,   
72978,-27193,-71205,28.4,   
72979,-31727,-72109,15.0,   
72980,-27130,-71313,22.2,   
72981,-18155,-71119,41.1,   
72982,-31966,-70422,123.9,   
72983,-31295,-71450,53.6,   
72984,-35226,-71259,90.7,   
72985,-29228,-71235,44.8,   
72986,-32525,-70403,109.1,   
72987,-30587,-71384,47.7,   
72988,-22173,-67933,210.5,   
72989,-23009,-69038,106.6,   
